"Format","AIM CSV File"
"Venue","concordia"
"Vehicle","Corsa"
"User","Joaco"
"Data Source","AIM Data Logger"
"Comment",""
"Date","08/12/16"
"Time","19:19:14"
"Sample Rate","10"
"Duration","803.523"
"Segment","Session"
"Beacon Markers","183.098, 276.197, 369.415, 474.111, 567.579, 661.528, 803.523"
"Segment Times","3:03.098","1:33.099","1:33.218","1:44.696","1:33.468","1:33.949","2:21.995"

"Time","Distance","Internal Batte","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"Time","Distance","Internal Batte","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"sec","km","V","V","km/h","#","g","g","deg","deg","deg/s","m","m","°","°","cm",
"","","1","2","3","4","5","6","7","8","9","10","11","12","13","14",

6.500,0.043,4.148000,0.000000,26.061001,9.000000,0.030624,-0.046340,2.784723,31.474474,2.460416,122.000000,2.746100,-34.694650152878,-58.461580740091,22.48
6.600,0.044,4.148000,0.000000,25.918001,9.000000,0.026589,-0.041018,3.040778,31.682571,2.123517,122.000000,2.735900,-34.694645076417,-58.461575981312,22.52
6.700,0.045,4.148000,0.000000,25.757002,9.000000,0.021115,-0.039788,3.212894,31.820883,1.683027,122.000000,2.721400,-34.694640052559,-58.461571258994,22.55
6.800,0.046,4.148000,0.000000,25.655001,9.000000,0.015838,-0.041872,3.341982,31.962862,1.236120,122.000000,2.710000,-34.694635081139,-58.461566566527,22.58
6.900,0.047,4.148000,0.000000,25.506001,9.000000,0.011287,-0.046671,3.502639,32.141968,0.858426,122.000000,2.700600,-34.694630159823,-58.461561901455,22.62
7.000,0.048,4.148000,0.000000,25.302000,9.000000,0.007674,-0.052522,3.529511,32.222412,0.587302,122.000000,2.690000,-34.694625284064,-58.461557265562,22.65
7.100,0.049,4.148000,0.000000,25.098000,9.000000,0.005723,-0.058372,3.541199,32.350983,0.423666,122.000000,2.684900,-34.694620448774,-58.461552678731,22.68
7.200,0.050,4.148000,0.000000,24.894001,9.000000,0.004761,-0.063547,3.534668,32.424435,0.367516,122.000000,2.664100,-34.694615640125,-58.461548140458,22.73
7.300,0.051,4.148000,0.000000,24.688002,9.000000,0.004818,-0.066358,3.357051,32.513245,0.406018,122.000000,2.650000,-34.694610799161,-58.461543605979,22.77
7.400,0.052,4.148000,0.000000,24.426001,9.000000,0.005099,-0.065810,3.196050,32.598732,0.436271,122.000000,2.644200,-34.694606016483,-58.461539161255,22.82
7.500,0.053,4.148000,0.000000,24.120001,9.000000,0.004716,-0.062712,3.054071,32.647545,0.408769,122.000000,2.634000,-34.694601244483,-58.461534755893,22.87
7.600,0.054,4.148000,0.000000,23.938000,9.000000,0.003671,-0.057231,2.828211,32.720196,0.319387,122.000000,2.630000,-34.694596485124,-58.461530380789,22.92
7.700,0.055,4.148000,0.000000,23.772001,9.000000,0.002371,-0.050323,2.727943,32.750679,0.217172,122.000000,2.610800,-34.694591746044,-58.461526029018,22.97
7.800,0.056,4.148000,0.000000,23.568001,9.000000,0.001071,-0.042751,2.551587,32.796059,0.108539,122.660004,2.600000,-34.694587030716,-58.461521686959,23.01
7.900,0.057,4.148000,0.000000,23.431999,9.000000,-0.000663,-0.035384,2.436651,32.835018,-0.023929,123.000000,2.593200,-34.694582341846,-58.461517353560,23.06
8.000,0.058,4.148000,0.000000,23.330000,9.000000,-0.002167,-0.029125,2.371678,32.850372,-0.164189,123.000000,2.583000,-34.694577680486,-58.461513030704,23.09
8.100,0.059,4.148000,0.000000,23.227001,9.000000,-0.003480,-0.023683,2.286594,32.870544,-0.322555,123.000000,2.580000,-34.694573000812,-58.461508680583,23.11
8.200,0.060,4.148000,0.000000,23.162502,9.000000,-0.004780,-0.020394,2.254795,32.876732,-0.434625,123.000000,2.565000,-34.694568393060,-58.461504396594,23.14
8.300,0.061,4.148000,0.000000,23.111500,9.000000,-0.005098,-0.018775,2.168106,32.876732,-0.475191,123.000000,2.560000,-34.694563797260,-58.461500139924,23.15
8.400,0.062,4.148000,0.000000,23.021000,9.000000,-0.005098,-0.018482,2.124962,32.876732,-0.444251,123.000000,2.552100,-34.694559204694,-58.461495912906,23.17
8.500,0.062,4.148000,0.000000,22.959501,9.000000,-0.004066,-0.018998,2.055176,32.858170,-0.360370,123.000000,2.541900,-34.694554607203,-58.461491717056,23.17
8.600,0.063,4.148000,0.000000,22.908501,9.000000,-0.002237,-0.020177,1.963847,32.834789,-0.209797,123.000000,2.540000,-34.694549997968,-58.461487553539,23.18
8.700,0.064,4.148000,0.000000,22.815001,9.000000,0.000255,-0.020936,1.933652,32.821156,0.012282,123.000000,2.531500,-34.694545373084,-58.461483428679,23.19
8.800,0.065,4.148000,0.000000,22.756001,9.000000,0.002881,-0.021031,1.759644,32.748844,0.288677,123.000000,2.530000,-34.694540686999,-58.461479311865,23.20
8.900,0.066,4.148000,0.000000,22.705000,9.000000,0.004334,-0.019884,1.705328,32.718594,0.466064,123.000000,2.521000,-34.694536039710,-58.461475273527,23.21
9.000,0.067,4.148000,0.000000,22.608000,9.000000,0.005048,-0.018584,1.585924,32.674129,0.524277,123.000000,2.510800,-34.694531393052,-58.461471270163,23.21
9.100,0.068,4.148000,0.000000,22.506001,9.000000,0.004500,-0.016685,1.435809,32.605831,0.463314,123.000000,2.510000,-34.694526754462,-58.461467295502,23.22
9.200,0.069,4.148000,0.000000,22.452002,9.000000,0.002014,-0.015347,1.410369,32.601707,0.261175,123.000000,2.500400,-34.694522131362,-58.461463339681,23.23
9.300,0.070,4.148000,0.000000,22.400999,9.000000,-0.001835,-0.013422,1.224387,32.511871,-0.083975,123.000000,2.500000,-34.694517539590,-58.461459383212,23.24
9.400,0.070,4.148000,0.000000,22.366667,9.000000,-0.006373,-0.012109,1.191958,32.498577,-0.572135,123.000000,2.490000,-34.694512976817,-58.461455411571,23.25
9.500,0.071,4.148000,0.000000,22.332666,9.000000,-0.011574,-0.010822,1.121828,32.451595,-1.063045,123.000000,2.489800,-34.694508437436,-58.461451416538,23.26
9.600,0.072,4.148000,0.000000,22.298334,9.000000,-0.016730,-0.010133,1.054162,32.395443,-1.551893,123.000000,2.480000,-34.694503871428,-58.461447357779,23.28
9.700,0.073,4.148000,0.000000,22.264336,9.000000,-0.019846,-0.008833,1.046312,32.390629,-1.888104,123.000000,2.480000,-34.694499359222,-58.461443319391,23.30
9.800,0.074,4.148000,0.000000,22.230333,9.000000,-0.020917,-0.007533,1.014341,32.325657,-2.005675,123.000000,2.478200,-34.694494842632,-58.461439273551,23.32
9.900,0.075,4.148000,0.000000,22.201572,9.000000,-0.019406,-0.006233,1.011820,32.312710,-1.866103,123.000000,2.460000,-34.694490305892,-58.461435241034,23.34
10.000,0.076,4.148000,0.000000,22.216145,9.000000,-0.015990,-0.004850,0.987698,32.289333,-1.520953,123.000000,2.458700,-34.694485742091,-58.461431237468,23.36
10.100,0.077,4.148000,0.000000,22.230717,9.000000,-0.011249,-0.002804,0.961915,32.269394,-1.039669,123.000000,2.450000,-34.694481147089,-58.461427271771,23.38
10.200,0.078,4.148000,0.000000,22.245287,9.000000,-0.005506,-0.000095,0.943409,32.265499,-0.478628,123.000000,2.450000,-34.694476518695,-58.461423349265,23.40
10.300,0.078,4.148000,0.000000,22.260000,9.000000,-0.000637,0.003314,0.874539,32.246475,0.042076,123.000000,2.448000,-34.694471810336,-58.461419434155,23.41
10.400,0.079,4.148000,0.000000,22.274572,9.000000,0.002333,0.007355,0.852767,32.246475,0.329013,123.000000,2.440000,-34.694467109018,-58.461415607275,23.42
10.500,0.080,4.148000,0.000000,22.289145,9.000000,0.003671,0.012058,0.792950,32.243725,0.419769,123.000000,2.437600,-34.694462380409,-58.461411807550,23.43
10.600,0.081,4.148000,0.000000,22.313002,9.000000,0.002855,0.017259,0.742071,32.235016,0.325804,123.000000,2.427400,-34.694457630602,-58.461408020219,23.43
10.700,0.082,4.148000,0.000000,22.364000,9.000000,0.001555,0.022281,0.706319,32.241432,0.149333,123.000000,2.420000,-34.694452863800,-58.461404229388,23.44
10.800,0.083,4.147940,0.000000,22.459999,9.000000,0.000637,0.026640,0.631032,32.257935,0.007698,123.000000,2.420000,-34.694448083652,-58.461400418567,23.44
10.900,0.084,4.147736,0.000000,22.632000,9.000000,0.001249,0.030133,0.600665,32.268936,0.082412,123.000000,2.416800,-34.694443292433,-58.461396567600,23.45
11.000,0.085,4.147532,0.000000,22.734001,9.000000,0.003633,0.032516,0.540276,32.304001,0.316179,123.000000,2.410000,-34.694438491721,-58.461392652994,23.46
11.100,0.085,4.147326,0.000000,22.837000,9.000000,0.007387,0.034486,0.496559,32.330929,0.680580,123.000000,2.402600,-34.694433630508,-58.461388643176,23.46
11.200,0.086,4.147122,0.000000,22.938999,9.000000,0.011689,0.036436,0.461666,32.373901,1.092422,123.000000,2.390000,-34.694428793741,-58.461384621804,23.47
11.300,0.087,4.146918,0.000000,23.082001,9.000000,0.014805,0.038909,0.408037,32.434521,1.414653,123.000000,2.390000,-34.694423924711,-58.461380559071,23.47
11.400,0.088,4.146714,0.000000,23.243000,9.000000,0.015933,0.042433,0.393885,32.465919,1.526495,123.000000,2.385700,-34.694419014656,-58.461376465273,23.47
11.500,0.089,4.146510,0.000000,23.390001,9.000000,0.015360,0.046620,0.378931,32.524361,1.430925,123.000000,2.380000,-34.694414034441,-58.461372356187,23.46
11.600,0.090,4.146307,0.000000,23.547001,9.000000,0.013460,0.051770,0.372628,32.561256,1.200826,123.000000,2.370600,-34.694408992665,-58.461368241925,23.46
11.700,0.091,4.146102,0.000000,23.698000,9.000000,0.010548,0.057620,0.383858,32.595406,0.920305,123.000000,2.360000,-34.694403889309,-58.461364120528,23.45
11.800,0.092,4.146102,0.000000,23.953001,9.000000,0.008273,0.062821,0.398469,32.630470,0.698227,123.000000,2.360000,-34.694398725657,-58.461359986869,23.45
11.900,0.093,4.146308,0.000000,24.208000,9.000000,0.007304,0.067072,0.404370,32.660839,0.594865,123.000000,2.354600,-34.694393453323,-58.461355790698,23.45
12.000,0.094,4.146513,0.000000,24.468000,9.000000,0.007011,0.069902,0.410214,32.707592,0.586615,123.000000,2.350000,-34.694388176044,-58.461351587768,23.44
12.100,0.095,4.146716,0.000000,24.774000,9.000000,0.007011,0.071113,0.412735,32.727760,0.609991,123.000000,2.344200,-34.694382846531,-58.461347325438,23.44
12.200,0.096,4.146920,0.000000,25.020000,9.000000,0.006246,0.070616,0.395547,32.782764,0.578364,123.000000,2.340000,-34.694377472884,-58.461343008126,23.45
12.300,0.097,4.147124,0.000000,25.224001,9.000000,0.004155,0.069711,0.384087,32.826538,0.408769,123.000000,2.340000,-34.694372055456,-58.461338636134,23.45
12.400,0.098,4.147328,0.000000,25.492001,9.000000,0.000739,0.068653,0.373087,32.860229,0.101663,123.000000,2.340000,-34.694366593496,-58.461334212506,23.46
12.500,0.099,4.147532,0.000000,25.732000,9.000000,-0.004002,0.068194,0.355554,32.906986,-0.294365,123.000000,2.340000,-34.694361084158,-58.461329742881,23.47
12.600,0.100,4.147738,0.000000,25.938000,9.000000,-0.008374,0.069073,0.353663,32.922569,-0.687643,123.000000,2.333100,-34.694355459329,-58.461325177439,23.48
12.700,0.101,4.147942,0.000000,26.213001,9.000000,-0.011370,0.070373,0.359508,32.946976,-0.980310,123.000000,2.330000,-34.694349837971,-58.461320622657,23.50
12.800,0.102,4.148000,0.000000,26.446001,9.000000,-0.012109,0.071673,0.361169,32.956944,-1.019959,123.000000,2.330000,-34.694344168451,-58.461316034295,23.51
12.900,0.103,4.148000,0.000000,26.725000,9.000000,-0.009719,0.072018,0.369763,32.948349,-0.784129,123.000000,2.322500,-34.694338454267,-58.461311409295,23.53
13.000,0.104,4.148000,0.000000,26.954000,9.000000,-0.004996,0.071036,0.385864,32.936661,-0.374350,123.000000,2.320000,-34.694332699649,-58.461306743360,23.54
13.100,0.105,4.148000,0.000000,27.316000,9.000000,0.001211,0.067722,0.389817,32.924976,0.106018,123.000000,2.312100,-34.694326903707,-58.461302027511,23.56
13.200,0.106,4.148000,0.000000,27.562000,9.000000,0.006679,0.063305,0.394458,32.885441,0.541237,123.000000,2.310000,-34.694321077400,-58.461297262416,23.57
